image_id,split,label,coverage
Normal-4844,train,Normal,0.21368781887755103
Normal-3572,val,Normal,0.24607382015306123
Normal-6718,train,Normal,0.24732940051020408
Normal-9351,test,Normal,0.16143176020408162
Normal-7237,train,Normal,0.23100685586734693
Normal-2678,test,Normal,0.37169164540816324
Normal-9938,train,Normal,0.28280452806122447
Normal-8100,test,Normal,0.29775191326530615
Normal-2892,val,Normal,0.20876514668367346
Normal-5249,train,Normal,0.2310467155612245
Normal-207,train,Normal,0.16346460459183673
Normal-1022,val,Normal,0.3041892538265306
Normal-4996,train,Normal,0.2724011479591837
Normal-9048,train,Normal,0.25717474489795916
Normal-8367,val,Normal,0.2339764030612245
Normal-3916,train,Normal,0.24352279974489796
Normal-4675,train,Normal,0.28878348214285715
Normal-3189,train,Normal,0.2831433354591837
Normal-140,train,Normal,0.16810825892857142
Normal-7634,val,Normal,0.2023875956632653
Normal-1345,train,Normal,0.22223772321428573
Normal-5434,test,Normal,0.23802216198979592
Normal-91,val,Normal,0.19475446428571427
Normal-6289,train,Normal,0.19975685586734693
Normal-174,train,Normal,0.2108577806122449
Normal-3726,train,Normal,0.11764588647959184
Normal-4501,train,Normal,0.33553890306122447
Normal-651,train,Normal,0.17908960459183673
Normal-8979,train,Normal,0.28298389668367346
Normal-5858,test,Normal,0.2544642857142857
Normal-9825,train,Normal,0.18550701530612246
Normal-8980,train,Normal,0.31114477040816324
Normal-2001,test,Normal,0.04294882015306122
Normal-1870,val,Normal,0.2479870854591837
Normal-6643,train,Normal,0.2313855229591837
Normal-9526,train,Normal,0.28786670918367346
Normal-9749,train,Normal,0.2694515306122449
Normal-6436,train,Normal,0.26785714285714285
Normal-9409,test,Normal,0.24166932397959184
Normal-23,train,Normal,0.29872847576530615
Normal-9144,train,Normal,0.3754783163265306
Normal-7470,val,Normal,0.33139349489795916
Normal-1436,train,Normal,0.307796556122449
Normal-8172,train,Normal,0.21807238520408162
Normal-6790,train,Normal,0.26137994260204084
Normal-8771,train,Normal,0.26357222576530615
Normal-8878,train,Normal,0.22353316326530612
Normal-7461,train,Normal,0.2538464604591837
Normal-4576,train,Normal,0.27600845025510207
Normal-1673,train,Normal,0.18522799744897958
Normal-2231,test,Normal,0.2363879145408163
Normal-8975,train,Normal,0.2811304209183674
Normal-5632,train,Normal,0.20641342474489796
Normal-429,test,Normal,0.2196468431122449
Normal-6455,test,Normal,0.27242107780612246
Normal-221,train,Normal,0.1465441645408163
Normal-1167,train,Normal,0.2084064094387755
Normal-9765,train,Normal,0.16228874362244897
Normal-9357,train,Normal,0.24571508290816327
Normal-794,val,Normal,0.2084064094387755
Normal-8398,train,Normal,0.30984933035714285
Normal-2011,train,Normal,0.25368702168367346
Normal-8471,val,Normal,0.22022480867346939
Normal-6415,train,Normal,0.3003427933673469
Normal-1382,test,Normal,0.23114636479591838
Normal-3869,train,Normal,0.3186782525510204
Normal-2812,val,Normal,0.1719347895408163
Normal-9778,train,Normal,0.2364875637755102
Normal-7914,test,Normal,0.2115154655612245
Normal-8666,train,Normal,0.24376195790816327
Normal-3816,train,Normal,0.27810108418367346
Normal-8616,test,Normal,0.34139827806122447
Normal-5147,val,Normal,0.2758689413265306
Normal-8185,test,Normal,0.3255141900510204
Normal-1108,train,Normal,0.24296476403061223
Normal-1198,val,Normal,0.24766820790816327
Normal-9002,train,Normal,0.29147401147959184
Normal-8919,test,Normal,0.24824617346938777
Normal-5123,train,Normal,0.1180843431122449
Normal-7695,val,Normal,0.24061304209183673
Normal-168,test,Normal,0.17799346301020408
Normal-5733,train,Normal,0.2983298788265306
Normal-1077,train,Normal,0.2421875
Normal-6217,train,Normal,0.2155811543367347
Normal-2560,train,Normal,0.14973294005102042
Normal-254,train,Normal,0.24232700892857142
Normal-3910,test,Normal,0.3522201849489796
Normal-8317,test,Normal,0.29041772959183676
Normal-8956,train,Normal,0.3146125637755102
Normal-8499,train,Normal,0.22275589923469388
Normal-7243,train,Normal,0.2696508290816326
Normal-4563,train,Normal,0.24607382015306123
Normal-4336,train,Normal,0.22140066964285715
Normal-502,test,Normal,0.24980070153061223
Normal-4357,train,Normal,0.2505580357142857
Normal-5146,test,Normal,0.24750876913265307
Normal-3225,test,Normal,0.25209263392857145
Normal-3329,train,Normal,0.18461017219387754
Normal-9888,train,Normal,0.38163663903061223
Normal-2839,train,Normal,0.1930205676020408
Normal-7759,train,Normal,0.22219786352040816
Normal-9943,test,Normal,0.16183035714285715
Normal-4021,train,Normal,0.259944993622449
Normal-1067,train,Normal,0.2988879145408163
Normal-343,train,Normal,0.1428172831632653
Normal-5133,train,Normal,0.21803252551020408
Normal-6768,train,Normal,0.20948262117346939
Normal-9670,train,Normal,0.25998485331632654
Normal-8536,train,Normal,0.28804607780612246
Normal-8799,train,Normal,0.23889907525510204
Normal-6508,train,Normal,0.24774792729591838
Normal-1421,train,Normal,0.3139748086734694
Normal-9911,test,Normal,0.2396564094387755
Normal-17,train,Normal,0.2085857780612245
Normal-7871,train,Normal,0.3519810267857143
Normal-4886,val,Normal,0.21061862244897958
Normal-6309,train,Normal,0.38546316964285715
Normal-2506,test,Normal,0.31676498724489793
Normal-3610,test,Normal,0.26207748724489793
Normal-8966,val,Normal,0.29179288903061223
Normal-9969,train,Normal,0.1621691645408163
Normal-8131,val,Normal,0.24852519132653061
Normal-6670,train,Normal,0.36232461734693877
Normal-6380,test,Normal,0.22016501913265307
Normal-9443,test,Normal,0.23634805484693877
Normal-2247,train,Normal,0.09745695153061225
Normal-4640,test,Normal,0.21494339923469388
Normal-4625,train,Normal,0.28513632015306123
Normal-7977,train,Normal,0.16019610969387754
Normal-2957,test,Normal,0.18211894132653061
Normal-1317,train,Normal,0.3479751275510204
Normal-4081,train,Normal,0.3352200255102041
Normal-6195,train,Normal,0.4132055165816326
Normal-2175,train,Normal,0.2343152104591837
Normal-2200,val,Normal,0.23650749362244897
Normal-6511,train,Normal,0.36704799107142855
Normal-745,train,Normal,0.2193279655612245
Normal-589,train,Normal,0.18917410714285715
Normal-7123,val,Normal,0.25205277423469385
Normal-2573,train,Normal,0.24776785714285715
Normal-166,train,Normal,0.18662308673469388
Normal-1175,train,Normal,0.24119100765306123
Normal-3537,train,Normal,0.2838807397959184
Normal-5005,train,Normal,0.26540577168367346
Normal-8970,train,Normal,0.17239317602040816
Normal-7469,train,Normal,0.27965561224489793
Normal-3463,train,Normal,0.28892299107142855
Normal-1173,train,Normal,0.24605389030612246
Normal-2775,train,Normal,0.2997249681122449
Normal-5967,test,Normal,0.23865991709183673
Normal-10188,train,Normal,0.29159359056122447
Normal-4237,train,Normal,0.328304368622449
Normal-9484,val,Normal,0.27046795280612246
Normal-5386,test,Normal,0.25125558035714285
Normal-3470,val,Normal,0.24744897959183673
Normal-8084,test,Normal,0.23164461096938777
Normal-3451,train,Normal,0.2403938137755102
Normal-8818,train,Normal,0.20772879464285715
Normal-2771,val,Normal,0.20774872448979592
Normal-3311,train,Normal,0.2641701211734694
Normal-6008,val,Normal,0.14205994897959184
Normal-4312,train,Normal,0.29165338010204084
Normal-7230,train,Normal,0.26949139030612246
Normal-6301,train,Normal,0.20061383928571427
Normal-188,train,Normal,0.19136639030612246
Normal-7431,train,Normal,0.2885243941326531
Normal-2592,test,Normal,0.29821029974489793
Normal-4634,train,Normal,0.3905452806122449
Normal-4606,train,Normal,0.3143335459183674
Normal-9991,test,Normal,0.11025191326530612
Normal-2626,train,Normal,0.312679368622449
Normal-3949,test,Normal,0.34933035714285715
Normal-6437,train,Normal,0.23204320790816327
Normal-8374,train,Normal,0.24559550382653061
Normal-4290,test,Normal,0.2928491709183674
Normal-7480,val,Normal,0.32613201530612246
Normal-6250,val,Normal,0.3313536352040816
Normal-627,train,Normal,0.20284598214285715
Normal-1835,train,Normal,0.2995655293367347
Normal-5767,train,Normal,0.2537866709183674
Normal-7607,train,Normal,0.15870137117346939
Normal-9850,val,Normal,0.34335140306122447
Normal-4890,train,Normal,0.2631337691326531
Normal-2106,train,Normal,0.2093829719387755
Normal-2397,val,Normal,0.20812739158163265
Normal-8998,val,Normal,0.17014110331632654
Normal-8899,train,Normal,0.28342235331632654
Normal-3766,train,Normal,0.21510283801020408
Normal-159,test,Normal,0.24990035076530612
Normal-8950,test,Normal,0.2314453125
Normal-8524,train,Normal,0.2985092474489796
Normal-8504,train,Normal,0.22726004464285715
Normal-8751,train,Normal,0.23228236607142858
Normal-1096,train,Normal,0.35267857142857145
Normal-6991,test,Normal,0.2665218431122449
Normal-7489,train,Normal,0.24756855867346939
Normal-7004,train,Normal,0.18114237882653061
Normal-629,val,Normal,0.23467394770408162
Normal-9571,train,Normal,0.20954241071428573
Normal-4792,train,Normal,0.25087691326530615
Normal-9354,val,Normal,0.35096460459183676
Normal-2722,test,Normal,0.29398517219387754
Normal-9638,val,Normal,0.2788584183673469
Normal-6990,test,Normal,0.35281808035714285
Normal-5203,test,Normal,0.33671476403061223
Normal-3172,train,Normal,0.22189891581632654
Normal-3151,train,Normal,0.26193797831632654
Normal-2721,val,Normal,0.3289421237244898
Normal-2712,train,Normal,0.278499681122449
Normal-1593,train,Normal,0.1673907844387755
Normal-9393,train,Normal,0.3047672193877551
Normal-5542,test,Normal,0.31716358418367346
Normal-1484,train,Normal,0.2638313137755102
Normal-2526,train,Normal,0.23895886479591838
Normal-2312,train,Normal,0.1831951530612245
Normal-607,val,Normal,0.14666374362244897
Normal-4985,test,Normal,0.29111527423469385
Normal-3220,train,Normal,0.2907166772959184
Normal-340,train,Normal,0.20701132015306123
Normal-8376,train,Normal,0.2237922512755102
Normal-1844,train,Normal,0.29268973214285715
Normal-3312,test,Normal,0.18642378826530612
Normal-4265,test,Normal,0.26484773596938777
Normal-8578,train,Normal,0.25125558035714285
Normal-5100,train,Normal,0.19102758290816327
Normal-5723,train,Normal,0.2783801020408163
Normal-3401,train,Normal,0.2474091198979592
Normal-6373,train,Normal,0.3825733418367347
Normal-8396,train,Normal,0.24852519132653061
Normal-10,train,Normal,0.26419005102040816
Normal-5746,val,Normal,0.29721380739795916
Normal-10000,train,Normal,0.20477917729591838
Normal-9038,test,Normal,0.24274553571428573
Normal-7437,train,Normal,0.20750956632653061
Normal-46,train,Normal,0.21201371173469388
Normal-335,train,Normal,0.2261639030612245
Normal-3807,train,Normal,0.20657286352040816
Normal-8288,val,Normal,0.25841039540816324
Normal-3181,train,Normal,0.19606983418367346
Normal-886,train,Normal,0.21111686862244897
Normal-9061,test,Normal,0.3662906568877551
Normal-4926,train,Normal,0.320491868622449
Normal-4513,train,Normal,0.2893614477040816
Normal-3850,train,Normal,0.2333386479591837
Normal-8457,val,Normal,0.27445392219387754
Normal-4799,val,Normal,0.25703523596938777
Normal-4194,train,Normal,0.2198062818877551
Normal-6397,val,Normal,0.276187818877551
Normal-8959,test,Normal,0.2649473852040816
Normal-96,train,Normal,0.2950414540816326
Normal-3300,train,Normal,0.35068558673469385
Normal-2214,train,Normal,0.22654257015306123
Normal-2613,train,Normal,0.22722018494897958
Normal-5859,test,Normal,0.23993542729591838
Normal-8491,train,Normal,0.22979113520408162
Normal-8261,train,Normal,0.21221301020408162
Normal-8040,train,Normal,0.24170918367346939
Normal-6424,train,Normal,0.34568319515306123
Normal-2675,train,Normal,0.1797672193877551
Normal-9045,train,Normal,0.30068160076530615
Normal-9685,val,Normal,0.21739477040816327
Normal-1331,train,Normal,0.19060905612244897
Normal-1446,test,Normal,0.23481345663265307
Normal-9859,test,Normal,0.3971420599489796
Normal-2104,train,Normal,0.2848573022959184
Normal-3875,val,Normal,0.3454639668367347
Normal-7976,train,Normal,0.33067602040816324
Normal-137,train,Normal,0.21611926020408162
Normal-441,val,Normal,0.2692123724489796
Normal-4274,train,Normal,0.28549505739795916
Normal-9570,train,Normal,0.2893614477040816
Normal-1032,train,Normal,0.22462930484693877
Normal-284,train,Normal,0.2142059948979592
Normal-9907,test,Normal,0.3783681441326531
Normal-2823,val,Normal,0.268734056122449
Normal-8501,train,Normal,0.1841717155612245
Normal-8662,train,Normal,0.36160714285714285
Normal-4977,train,Normal,0.3499083227040816
Normal-7849,train,Normal,0.30263472576530615
Normal-1039,train,Normal,0.2640904017857143
Normal-9540,test,Normal,0.22419084821428573
Normal-1406,test,Normal,0.2512755102040816
Normal-7282,train,Normal,0.3469985650510204
Normal-6152,train,Normal,0.32888233418367346
Normal-8589,test,Normal,0.33633609693877553
Normal-8720,val,Normal,0.37404336734693877
Normal-6844,train,Normal,0.26981026785714285
Normal-1664,train,Normal,0.1892139668367347
Normal-9221,train,Normal,0.3048070790816326
Normal-8214,train,Normal,0.19602997448979592
Normal-7257,train,Normal,0.19373804209183673
Normal-1462,train,Normal,0.21904894770408162
Normal-8841,train,Normal,0.23140545280612246
Normal-6147,val,Normal,0.31248007015306123
Normal-2641,val,Normal,0.25954639668367346
Normal-7916,train,Normal,0.27499202806122447
Normal-2122,train,Normal,0.1805843431122449
Normal-10179,train,Normal,0.22917330994897958
Normal-561,train,Normal,0.2157405931122449
Normal-9041,train,Normal,0.31855867346938777
Normal-1983,val,Normal,0.2882055165816326
Normal-1369,train,Normal,0.3275868941326531
Normal-5180,test,Normal,0.31040736607142855
Normal-865,test,Normal,0.18859614158163265
Normal-279,train,Normal,0.20372289540816327
Normal-7948,train,Normal,0.21089764030612246
Normal-9322,test,Normal,0.28055245535714285
Normal-8534,train,Normal,0.30239556760204084
Normal-5243,train,Normal,0.23776307397959184
Normal-6604,train,Normal,0.29195232780612246
Normal-7136,val,Normal,0.2097217793367347
Normal-1124,train,Normal,0.15563217474489796
Normal-9523,train,Normal,0.16545758928571427
Normal-10051,train,Normal,0.19387755102040816
Normal-7138,train,Normal,0.23228236607142858
Normal-1197,train,Normal,0.21619897959183673
Normal-7584,train,Normal,0.3489516900510204
Normal-1336,train,Normal,0.21366788903061223
Normal-6178,val,Normal,0.26126036352040816
Normal-1141,val,Normal,0.282405931122449
Normal-3624,train,Normal,0.2999242665816326
Normal-10145,train,Normal,0.21944754464285715
Normal-6994,train,Normal,0.3002431441326531
Normal-3130,train,Normal,0.25942681760204084
Normal-7735,val,Normal,0.1866828762755102
Normal-7808,test,Normal,0.29041772959183676
Normal-320,val,Normal,0.28493702168367346
Normal-3433,train,Normal,0.1942761479591837
Normal-6296,val,Normal,0.2664421237244898
Normal-8954,train,Normal,0.26038345025510207
Normal-6776,train,Normal,0.2684351084183674
Normal-7663,val,Normal,0.2981106505102041
Normal-8598,test,Normal,0.34133848852040816
Normal-6756,train,Normal,0.24716996173469388
Normal-4233,train,Normal,0.2732780612244898
Normal-4106,train,Normal,0.37388392857142855
Normal-1649,train,Normal,0.2228954081632653
Normal-7540,train,Normal,0.29697464923469385
Normal-1190,train,Normal,0.1820392219387755
Normal-5339,train,Normal,0.27060746173469385
Normal-7732,train,Normal,0.2848573022959184
Normal-2630,train,Normal,0.24041374362244897
Normal-7558,train,Normal,0.35439253826530615
Normal-9111,test,Normal,0.23132573341836735
Normal-6848,train,Normal,0.2688536352040816
Normal-7960,train,Normal,0.2727000956632653
Normal-577,val,Normal,0.20615433673469388
Normal-1838,train,Normal,0.3643176020408163
Normal-3434,train,Normal,0.2842394770408163
Normal-9000,val,Normal,0.2649473852040816
Normal-687,train,Normal,0.26632254464285715
Normal-98,train,Normal,0.2908960459183674
Normal-7322,train,Normal,0.27744339923469385
Normal-7368,train,Normal,0.28439891581632654
Normal-5211,train,Normal,0.2394969706632653
Normal-5017,train,Normal,0.18614477040816327
Normal-6746,test,Normal,0.25583944515306123
Normal-6353,val,Normal,0.22269610969387754
Normal-4125,train,Normal,0.17665816326530612
Normal-2369,test,Normal,0.20936304209183673
Normal-2192,train,Normal,0.30807557397959184
Normal-4941,train,Normal,0.24970105229591838
Normal-4013,train,Normal,0.35487085459183676
Normal-3913,train,Normal,0.2893614477040816
Normal-1964,test,Normal,0.3541932397959184
Normal-35,train,Normal,0.24027423469387754
Normal-4476,train,Normal,0.3494897959183674
Normal-4230,train,Normal,0.2826650191326531
Normal-5117,train,Normal,0.21723533163265307
Normal-243,train,Normal,0.14112324617346939
Normal-6819,train,Normal,0.2412707270408163
Normal-5162,train,Normal,0.20113201530612246
Normal-1199,test,Normal,0.19044961734693877
Normal-7008,train,Normal,0.23238201530612246
Normal-8082,train,Normal,0.24481823979591838
Normal-5029,train,Normal,0.30391023596938777
Normal-9473,train,Normal,0.14134247448979592
Normal-1796,train,Normal,0.30301339285714285
Normal-9142,train,Normal,0.25233179209183676
Normal-1953,train,Normal,0.269710618622449
Normal-4758,train,Normal,0.23090720663265307
Normal-6851,train,Normal,0.2676578443877551
Normal-1508,val,Normal,0.2553611288265306
